:: ERROR: Unable to proceed: no support for sourcing from '[dash|sh]' shell.
   This script must be sourced. Did you execute or source this script?
   Can be caused by sourcing from inside a "shebang-less" script.
   Can also be caused by sourcing from ZSH version 4.x or older.
LAMMPS (2 Aug 2023)
WARNING: Using I/O redirection is unreliable with parallel runs. Better to use the -in switch to read input files. (../lammps.cpp:537)
Reading restart file ...
  restart file = 2 Aug 2023, LAMMPS = 2 Aug 2023
  restoring atom style full from restart
  orthogonal box = (1.3688094 1.3688094 1.3688094) to (42.256959 42.256959 42.256959)
  2 by 2 by 3 MPI processor grid
  restoring pair style lj/cut/coul/long from restart
  restoring bond style harmonic from restart
  restoring angle style harmonic from restart
  3000 atoms
  2000 bonds
  1000 angles
Finding 1-2 1-3 1-4 neighbors ...
  special bond factors lj:    0        0        0       
  special bond factors coul:  0        0        0       
     2 = max # of 1-2 neighbors
     1 = max # of 1-3 neighbors
     1 = max # of 1-4 neighbors
     2 = max # of special neighbors
  special bonds CPU = 0.002 seconds
  read_restart CPU = 0.014 seconds
2000 atoms in group carb
1000 atoms in group oxy
Finding SHAKE clusters ...
       0 = # of size 2 clusters
    1000 = # of size 3 clusters
       0 = # of size 4 clusters
       0 = # of frozen angles
  find clusters CPU = 0.002 seconds
Resetting global fix info from restart file:
  fix style: npt, fix ID: runnpt
Resetting global fix info from restart file:
  fix style: npt, fix ID: runnpt
PPPM initialization ...
  using 12-bit tables for long-range coulomb (../kspace.cpp:342)
  G vector (1/distance) = 0.22940094
  grid = 32 32 32
  stencil order = 5
  estimated absolute RMS force accuracy = 0.00036424429
  estimated relative force accuracy = 1.0969109e-06
  using double precision KISS FFT
  3d grid and FFT values/proc = 10051 3072
Generated 1 of 1 mixed pair_coeff terms from geometric mixing rule
All restart file global fix info was re-assigned
Neighbor list info ...
  update: every = 1 steps, delay = 0 steps, check = yes
  max neighbors/atom: 2000, page size: 100000
  master list distance cutoff = 17
  ghost atom cutoff = 17
  binsize = 8.5, bins = 5 5 5
  1 neighbor lists, perpetual/occasional/extra = 1 0 0
  (1) pair lj/cut/coul/long, perpetual
      attributes: half, newton on
      pair build: half/bin/newton
      stencil: half/bin/3d
      bin: standard
Setting up Verlet run ...
  Unit style    : real
  Current step  : 15000000
  Time step     : 1
Per MPI rank memory allocation (min/avg/max) = 8.968 | 9.285 | 9.35 Mbytes
   Step         PotEng         KinEng         TotEng         Press           Temp           c_2            c_3            c_5      
  15115500  -1747.6323      1754.5178      6.8854834      135.00344      252.36717      177.22319      31410.049      1.1490261    
  15116000  -1673.2724      1768.4397      95.167297      51.297255      254.36967      177.18321      31396.039      1.1490169    
  15116500  -1666.4691      1761.5477      95.078536      0.93836915     253.37833      177.19833      31401.307      1.1490044    
  15117000  -1663.1637      1764.9271      101.76337      134.5626       253.86443      177.20785      31404.859      1.1489995    
  15117500  -1656.9035      1755.2236      98.320146      203.388        252.4687       177.21704      31407.945      1.1490034    
  15118000  -1627.2471      1756.0169      128.76979      7.3665706      252.5828       177.15211      31385.049      1.1489994    
  15118500  -1656.4821      1791.8415      135.3594       158.53035      257.73576      177.18682      31397.271      1.1490029    
  15119000  -1693.9365      1719.5981      25.661584      106.45954      247.34438      177.24608      31418.424      1.1489899    
  15119500  -1715.7119      1693.2904     -22.421514      155.70843      243.56032      177.25144      31420.13       1.148993     
  15120000  -1671.5131      1792.2603      120.74718      179.22         257.79599      177.17982      31394.786      1.1490432    
  15120500  -1600.7394      1740.5666      139.82717      198.0011       250.36045      177.14987      31384.197      1.1489974    
  15121000  -1619.2259      1756.7915      137.56568      158.48088      252.69422      177.21755      31408.24       1.1489934    
  15121500  -1648.9113      1729.8744      80.963051     -14.28529       248.8225       177.19117      31398.777      1.1489944    
  15122000  -1667.6786      1797.7436      130.06498      109.04493      258.5847       177.19631      31400.75       1.1489816    
  15122500  -1679.3917      1787.336       107.94431      147.59535      257.08769      177.21549      31407.465      1.1489972    
  15123000  -1642.6611      1803.4919      160.83082      289.92431      259.41153      177.15463      31385.997      1.1490125    
  15123500  -1618.267       1785.5342      167.26719      131.38376      256.82852      177.18286      31395.871      1.1490131    
  15124000  -1576.7609      1796.5382      219.77725      184.65058      258.41132      177.13731      31379.799      1.1490077    
  15124500  -1590.7014      1799.4453      208.74393      43.946299      258.82947      177.18946      31398.265      1.1489896    
  15125000  -1598.4795      1714.6404      116.16092      210.52314      246.63127      177.15179      31384.796      1.1489993    
  15125500  -1630.128       1770.556       140.42801     -61.821061      254.67408      177.1885       31398.017      1.1489877    
  15126000  -1654.4276      1752.443       98.015358      56.468495      252.06873      177.23092      31412.856      1.1489951    
  15126500  -1592.6239      1675.1843      82.56036       90.688292      240.95596      177.11309      31371.223      1.1490104    
  15127000  -1674.6122      1743.6523      69.040073      66.119147      250.80429      177.23952      31415.896      1.1489882    
  15127500  -1655.8384      1732.7231      76.884721     -9.9547135      249.23225      177.19636      31400.778      1.1489997    
  15128000  -1687.4812      1743.51        56.028811      57.774571      250.78383      177.23202      31413.429      1.1489887    
  15128500  -1707.6065      1760.8941      53.287607      68.231239      253.28433      177.19306      31399.54       1.1490106    
  15129000  -1639.1989      1770.2165      131.0176       163.49094      254.62525      177.21192      31406.34       1.1490089    
  15129500  -1658.1227      1790.9945      132.87181      157.55291      257.61393      177.18934      31398.337      1.1490046    
  15130000  -1639.5201      1780.7664      141.24626      25.076735      256.14272      177.19409      31400.065      1.1490064    
  15130500  -1685.5649      1774.2243      88.659364      95.652087      255.20172      177.22479      31410.791      1.1489715    
  15131000  -1691.393       1833.5198      142.12688      86.719749      263.7307       177.15948      31387.532      1.1490085    
  15131500  -1689.6696      1777.5641      87.894497      131.65576      255.68211      177.17594      31393.484      1.1490132    
  15132000  -1674.4155      1790.1171      115.70157      48.244285      257.48772      177.1762       31393.493      1.1489987    
  15132500  -1657.6932      1750.8852      93.192012      239.38608      251.84466      177.23174      31413.268      1.1489976    
  15133000  -1672.0436      1747.3282      75.284668      151.90441      251.33303      177.17834      31394.336      1.1490041    
  15133500  -1715.9814      1829.4705      113.48908      166.48992      263.14825      177.25146      31420.222      1.1489933    
  15134000  -1680.051       1799.0156      118.96466     -8.710306       258.76767      177.17083      31391.595      1.1490082    
  15134500  -1645.779       1807.7563      161.97722      40.270517      260.02491      177.13593      31379.346      1.1490167    
  15135000  -1637.6883      1810.8725      173.18414     -1.9205468      260.47314      177.1917       31398.937      1.1489928    
  15135500  -1677.2091      1740.4212      63.212059      233.10688      250.33953      177.2276       31411.756      1.1490066    
  15136000  -1687.5854      1741.544       53.958645      53.412376      250.50104      177.16931      31391.065      1.1489991    
  15136500  -1668.9613      1750.4747      81.513441     -79.168105      251.78562      177.21241      31406.457      1.1489998    
  15137000  -1649.8411      1755.2991      105.45802      52.818999      252.47956      177.18904      31398.015      1.1490162    
  15137500  -1574.9473      1741.846       166.89868      9.9314665      250.54448      177.19744      31401.207      1.1490106    
  15138000  -1585.6518      1773.2053      187.55358      79.089942      255.05516      177.13291      31378.295      1.1489963    
  15138500  -1608.0829      1788.1064      180.02356      171.93612      257.19851      177.18942      31398.232      1.1489798    
  15139000  -1654.1344      1774.9243      120.78989      71.523337      255.30241      177.13528      31379.108      1.1489949    
  15139500  -1674.6868      1752.5079      77.821106      52.873997      252.07807      177.22961      31412.349      1.1490104    
  15140000  -1660.9844      1727.6151      66.630687      53.923233      248.49753      177.20775      31404.59       1.1490033    
  15140500  -1605.2066      1733.7925      128.58583      196.22757      249.38607      177.16082      31388.129      1.1490043    
  15141000  -1638.0589      1755.2062      117.14724     -50.356398      252.46618      177.15782      31386.929      1.1489986    
  15141500  -1678.0373      1712.9842      34.946933      139.81974      246.39305      177.20955      31405.36       1.1489992    
  15142000  -1669.7474      1719.4432      49.69581      -36.680463      247.32209      177.21549      31407.41       1.1489975    
  15142500  -1680.4276      1745.4988      65.07121       168.63498      251.06989      177.20922      31405.166      1.1489932    
  15143000  -1703.8894      1714.8066      10.917205     -32.988059      246.65518      177.21825      31408.308      1.1490095    
  15143500  -1632.0746      1792.8863      160.81172      186.41588      257.88604      177.15379      31385.619      1.1489932    
  15144000  -1661.5838      1775.025       113.44112      152.98687      255.31689      177.18582      31397.053      1.1489822    
  15144500  -1729.9612      1706.8719     -23.089383      319.54117      245.51385      177.24818      31418.831      1.1489849    
  15145000  -1752.3911      1777.771       25.37993       152.34172      255.71188      177.23401      31413.847      1.1490026    
  15145500  -1723.1011      1746.4276      23.326498      255.2832       251.20349      177.19855      31401.493      1.1490254    
  15146000  -1689.109       1780.4476      91.338549      78.686502      256.09687      177.22921      31412.281      1.1490231    
  15146500  -1625.34        1730.1337      104.79371     -6.5635725      248.85979      177.16179      31388.452      1.1490003    
  15147000  -1658.5359      1760.7545      102.21859     -50.782702      253.26424      177.21707      31407.875      1.1489861    
  15147500  -1639.8988      1759.1286      119.22976      38.188826      253.03038      177.16521      31389.69       1.1490016    
  15148000  -1748.3444      1803.4553      55.110848      63.29743       259.40626      177.26713      31425.677      1.1489827    
  15148500  -1674.7101      1733.6455      58.93545       153.15966      249.36494      177.18717      31397.592      1.1490088    
  15149000  -1723.4095      1768.5306      45.121164      224.76156      254.38275      177.24384      31417.397      1.1489779    
  15149500  -1694.7971      1786.0803      91.283175      293.07714      256.90707      177.17492      31393.079      1.1489957    
  15150000  -1676.021       1765.375       89.353989      24.891297      253.92885      177.22052      31409.285      1.1490256    
  15150500  -1610.9698      1765.7447      154.77498      298.51251      253.98204      177.14856      31383.796      1.149011     
  15151000  -1636.57        1755.6673      119.09739      136.69977      252.53252      177.22272      31410.009      1.1489894    
  15151500  -1666.0872      1736.9646      70.877453      304.51013      249.84235      177.18835      31397.843      1.1489898    
  15152000  -1742.8025      1781.5531      38.750567      66.681509      256.25588      177.23076      31412.735      1.1490067    
  15152500  -1700.3004      1758.9995      58.699159     -160.96358      253.01181      177.19466      31399.984      1.1490087    
  15153000  -1635.6593      1730.6067      94.947436      160.8664       248.92784      177.19556      31400.345      1.1490039    
  15153500  -1656.8032      1751.6503      94.847116     -19.595205      251.95471      177.21124      31405.836      1.1489942    
  15154000  -1697.6998      1751.5404      53.84059       147.06292      251.9389       177.21543      31407.493      1.1490023    
  15154500  -1655.4107      1816.1235      160.71282      210.40592      261.22844      177.1431       31381.759      1.1490032    
  15155000  -1648.4449      1771.7094      123.26447      131.47432      254.83998      177.20084      31402.28       1.1490109    
  15155500  -1635.2809      1746.2832      111.00223      54.883997      251.18271      177.19137      31399.004      1.1489998    
  15156000  -1643.6131      1787.1439      143.53073      204.99646      257.06006      177.16246      31388.787      1.1489761    
  15156500  -1702.995       1741.7324      38.73737       18.382737      250.52813      177.25212      31420.401      1.1489869    
  15157000  -1707.9674      1734.594       26.626647     -32.371829      249.50137      177.22396      31410.42       1.1490277    
  15157500  -1666.3207      1737.768       71.447261     -72.137923      249.9579       177.18043      31395.006      1.1489985    
  15158000  -1668.7888      1755.4592      86.670403      16.623928      252.50258      177.19001      31398.478      1.1490057    
  15158500  -1647.8515      1736.3842      88.532723     -66.241685      249.75887      177.2392       31415.876      1.1490018    
  15159000  -1641.2146      1748.3834      107.16881      74.350981      251.48481      177.1327       31378.12       1.1489947    
  15159500  -1689.3457      1809.258       119.91231      67.898933      260.24091      177.20154      31402.351      1.1489974    
  15160000  -1694.2658      1753.872       59.606195      121.50977      252.27427      177.17148      31391.843      1.1489976    
  15160500  -1674.4838      1729.1501      54.666341      29.740306      248.71832      177.2339       31413.874      1.1490159    
  15161000  -1640.6255      1740.3139      99.688378      32.949562      250.3241       177.2307       31412.831      1.1490066    
  15161500  -1633.5667      1685.7472      52.18047       153.26664      242.47531      177.14902      31383.912      1.1489799    
  15162000  -1700.0192      1735.1388      35.119582      121.33738      249.57973      177.27448      31428.451      1.148997     
  15162500  -1694.3591      1744.9176      50.558494      66.550829      250.9863       177.24048      31416.245      1.1490078    
  15163000  -1627.3603      1719.247       91.886693      70.528666      247.29387      177.16198      31388.774      1.1489969    
  15163500  -1682.0259      1766.7849      84.758952      29.646066      254.13164      177.23827      31415.51       1.1489966    
  15164000  -1651.4754      1754.9636      103.48815      165.46602      252.43129      177.18269      31396.035      1.1489981    
  15164500  -1677.2353      1746.7222      69.486862      52.6043        251.24586      177.22773      31411.678      1.1490121    
  15165000  -1649.4467      1726.0153      76.568621      7.191602       248.26741      177.22122      31409.544      1.1489797    
  15165500  -1680.8709      1755.2737      74.40279       37.626347      252.4759       177.26257      31424.169      1.1490006    
  15166000  -1658.6024      1742.61        84.007673      164.08017      250.65437      177.18601      31397.11       1.1489938    
  15166500  -1688.1336      1779.9292      91.795595      163.18402      256.02231      177.21684      31407.913      1.1489969    
  15167000  -1732.2846      1814.4989      82.214297      302.0603       260.99476      177.22576      31411.133      1.1489929    
  15167500  -1746.3414      1741.459      -4.8824243      148.43835      250.48881      177.19346      31399.677      1.1490145    
  15168000  -1732.5393      1793.8489      61.309688      53.087382      258.0245       177.29275      31434.785      1.149009     
  15168500  -1668.4189      1756.5559      88.13693       259.40088      252.66032      177.15314      31385.555      1.1489916    
  15169000  -1734.8251      1799.1684      64.343336      42.259433      258.78964      177.26201      31423.842      1.1490173    
  15169500  -1702.3702      1726.1678      23.797671      58.681172      248.28935      177.19694      31400.956      1.1490036    
